TransactionID,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,TransactionDT,TransactionAmt,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,isFraud
277,W,2423,225.0,150.0,mastercard,224.0,debit,472.0,87.0,7605324,77.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
278,C,7949,142.0,185.0,visa,226.0,credit,NotFound,NotFound,14056534,130.9,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
279,H,8697,555.0,150.0,visa,226.0,debit,299.0,87.0,10536139,50.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
280,W,15066,170.0,150.0,mastercard,102.0,credit,126.0,87.0,6141457,490.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
281,W,10846,275.0,150.0,mastercard,224.0,debit,264.0,87.0,5950948,67.94,5.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,4.0,0
282,W,15813,251.0,150.0,visa,226.0,debit,441.0,87.0,4495781,20.95,7.0,9.0,0.0,0.0,2.0,7.0,0.0,0.0,6.0,0.0,7.0,0.0,18.0,3.0,0
283,W,3181,152.0,150.0,visa,226.0,debit,264.0,87.0,13212189,50.94,6.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,5.0,0.0,17.0,6.0,0
284,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,3543547,542.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,24.0,1.0,0
285,W,5374,170.0,150.0,mastercard,117.0,debit,337.0,87.0,3618171,34.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0
286,H,15063,514.0,150.0,visa,226.0,credit,264.0,87.0,11989727,50.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
287,W,6530,206.0,150.0,mastercard,166.0,debit,204.0,87.0,5863337,280.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,2.0,0
288,W,7508,321.0,150.0,visa,226.0,debit,444.0,87.0,327840,335.0,166.0,145.0,0.0,0.0,276.0,135.0,0.0,0.0,104.0,0.0,114.0,0.0,819.0,142.0,0
289,W,17405,555.0,150.0,visa,226.0,debit,181.0,87.0,1653812,160.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,14.0,2.0,0
290,H,14781,555.0,150.0,mastercard,117.0,debit,264.0,87.0,10956550,100.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0
291,W,15242,555.0,150.0,visa,166.0,debit,299.0,87.0,1286107,1153.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
292,W,8315,538.0,150.0,mastercard,117.0,debit,325.0,87.0,7863372,59.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,8.0,2.0,0
293,C,10553,500.0,185.0,mastercard,224.0,credit,148.0,60.0,1182258,72.94,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
294,W,6053,122.0,150.0,mastercard,195.0,debit,264.0,87.0,10533282,59.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
295,W,7919,194.0,150.0,mastercard,202.0,debit,315.0,87.0,3262019,80.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
296,W,14856,555.0,150.0,visa,226.0,debit,476.0,87.0,1557044,78.5,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,0
297,C,13050,469.0,203.0,mastercard,195.0,credit,NotFound,NotFound,10677100,22.95,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
298,W,7919,194.0,150.0,mastercard,166.0,debit,220.0,87.0,7913560,393.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,0
299,W,14649,548.0,150.0,visa,226.0,debit,441.0,87.0,3628965,36.0,8.0,7.0,0.0,0.0,13.0,12.0,0.0,0.0,6.0,0.0,7.0,0.0,49.0,6.0,0
300,W,16132,111.0,150.0,visa,226.0,debit,299.0,87.0,5170130,114.5,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,28.0,3.0,0
301,W,6951,111.0,150.0,visa,226.0,debit,264.0,87.0,10781570,107.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,22.0,2.0,0
302,C,4504,500.0,185.0,mastercard,219.0,credit,NotFound,NotFound,3382427,24.31,2.0,6.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,6.0,2.0,2.0,7.0,2.0,0
303,W,16132,111.0,150.0,visa,226.0,debit,299.0,87.0,12441658,117.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,0
304,W,10486,514.0,150.0,mastercard,219.0,credit,315.0,87.0,3768137,2040.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0
305,W,15385,111.0,150.0,mastercard,224.0,debit,441.0,87.0,5875501,117.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
306,W,10616,583.0,150.0,visa,226.0,credit,299.0,87.0,7685843,790.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
307,W,12577,268.0,150.0,visa,166.0,debit,251.0,87.0,13380691,42.94,6.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,10.0,6.0,0
308,W,9500,321.0,150.0,visa,226.0,debit,441.0,87.0,7243655,226.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
309,H,15066,170.0,150.0,mastercard,102.0,credit,444.0,87.0,513764,40.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
310,W,10908,333.0,150.0,visa,226.0,debit,476.0,87.0,8309982,59.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,20.0,2.0,0
311,W,17933,512.0,150.0,visa,195.0,debit,123.0,87.0,10543528,226.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,20.0,1.0,0
312,W,3681,513.0,150.0,visa,166.0,debit,226.0,87.0,9245164,31.95,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,6.0,3.0,0
313,W,9112,250.0,150.0,visa,226.0,debit,441.0,87.0,4667219,58.94,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0
314,W,7919,194.0,150.0,mastercard,202.0,debit,203.0,87.0,4212027,749.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
315,W,2803,100.0,150.0,visa,226.0,debit,264.0,87.0,13224482,107.94,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,2.0,0
316,W,4090,490.0,150.0,visa,226.0,debit,310.0,87.0,8036900,104.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
317,W,10057,225.0,150.0,mastercard,224.0,debit,123.0,87.0,6830923,54.47,114.0,115.0,0.0,0.0,87.0,85.0,0.0,0.0,65.0,0.0,90.0,0.0,386.0,92.0,0
318,W,7919,194.0,150.0,mastercard,166.0,debit,126.0,87.0,13544024,39.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
319,W,12839,321.0,150.0,visa,226.0,debit,264.0,87.0,15197124,944.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0
320,C,17782,408.0,185.0,visa,226.0,debit,NotFound,NotFound,13126961,41.56,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0
321,W,2704,111.0,150.0,mastercard,117.0,debit,299.0,87.0,2077080,48.94,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
322,W,9443,244.0,150.0,visa,226.0,debit,299.0,87.0,14659241,107.94,8.0,8.0,0.0,0.0,2.0,7.0,0.0,0.0,5.0,0.0,6.0,0.0,35.0,6.0,0
323,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,3899429,31.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
324,W,18132,567.0,150.0,mastercard,117.0,debit,272.0,87.0,5701196,546.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,13.0,2.0,0
325,H,10616,583.0,150.0,visa,226.0,credit,204.0,87.0,509262,150.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
326,C,4461,375.0,185.0,mastercard,224.0,debit,NotFound,NotFound,6070478,33.53,2.0,12.0,0.0,2.0,0.0,2.0,2.0,4.0,0.0,5.0,6.0,6.0,3.0,1.0,0
327,W,8073,532.0,150.0,mastercard,224.0,debit,498.0,87.0,4291582,57.94,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0,3.0,0
328,W,2772,512.0,150.0,visa,226.0,debit,191.0,87.0,1099365,107.94,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,3.0,0
329,W,17701,287.0,150.0,visa,166.0,debit,299.0,87.0,150254,15.95,2.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,14.0,2.0,0
330,W,6832,134.0,150.0,visa,226.0,credit,315.0,87.0,5434693,402.8,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0
331,W,7919,194.0,150.0,mastercard,166.0,debit,264.0,87.0,12444265,49.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
332,W,14858,558.0,150.0,visa,226.0,debit,325.0,87.0,10445545,443.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,2.0,0
333,R,6053,122.0,150.0,mastercard,195.0,debit,299.0,87.0,7859062,500.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
334,W,13276,555.0,150.0,visa,226.0,debit,126.0,87.0,15292965,117.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
335,W,3324,555.0,150.0,visa,226.0,debit,343.0,87.0,6069864,75.0,4.0,7.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,13.0,3.0,0
336,H,15063,514.0,150.0,visa,226.0,credit,325.0,87.0,13887178,100.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
337,W,2744,490.0,150.0,visa,195.0,debit,272.0,87.0,767874,226.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,10.0,3.0,0
338,W,6122,111.0,150.0,mastercard,224.0,debit,315.0,87.0,2994195,39.0,9.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,3.0,0.0,54.0,3.0,0
339,W,12839,321.0,150.0,visa,226.0,debit,264.0,87.0,7080590,52.94,7.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,4.0,0.0,56.0,7.0,0
340,W,9995,479.0,150.0,visa,166.0,debit,143.0,87.0,8039157,107.94,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
341,W,2616,NotFound,150.0,discover,102.0,credit,299.0,87.0,1104973,312.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,1.0,0
342,W,14426,111.0,150.0,mastercard,224.0,debit,272.0,87.0,8277186,73.5,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0
343,W,10726,555.0,150.0,visa,226.0,debit,337.0,87.0,7846880,222.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,29.0,4.0,0
344,W,17131,111.0,150.0,mastercard,224.0,debit,264.0,87.0,11372785,35.94,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.0,2.0,0
345,W,4705,170.0,150.0,mastercard,102.0,credit,299.0,87.0,6664493,54.5,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
346,W,10142,386.0,150.0,visa,226.0,debit,225.0,87.0,7327174,107.94,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,7.0,2.0,0
347,C,1700,305.0,106.0,mastercard,224.0,debit,NotFound,NotFound,14770291,15.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0
348,W,12501,490.0,150.0,visa,226.0,debit,181.0,87.0,2925741,554.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,1.0,0
349,C,15885,545.0,185.0,visa,138.0,debit,NotFound,NotFound,15569851,92.8,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,0
350,H,12686,215.0,150.0,visa,226.0,debit,264.0,87.0,1540885,25.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
351,W,7161,420.0,150.0,mastercard,224.0,debit,330.0,87.0,12307582,67.94,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,19.0,3.0,0
352,W,12260,236.0,150.0,visa,226.0,debit,204.0,87.0,14761801,34.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,0
353,W,5220,360.0,150.0,visa,226.0,credit,448.0,87.0,5172279,117.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,0
354,W,13374,111.0,150.0,mastercard,224.0,debit,205.0,87.0,3271836,39.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,2.0,0
355,R,7585,553.0,150.0,visa,226.0,credit,472.0,87.0,1558961,150.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0
356,W,6951,111.0,150.0,visa,226.0,debit,441.0,87.0,10398733,117.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,87.0,3.0,0
357,W,7272,543.0,150.0,mastercard,224.0,debit,485.0,87.0,1842779,131.0,4.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0,0.0,3.0,0.0,52.0,3.0,0
358,R,6542,174.0,150.0,visa,226.0,debit,324.0,87.0,2150011,250.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
359,W,8695,170.0,150.0,visa,226.0,credit,472.0,87.0,10765211,508.5,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,9.0,6.0,0
360,W,6019,583.0,150.0,visa,226.0,credit,272.0,87.0,7940487,262.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,2.0,0
361,W,7155,111.0,150.0,visa,162.0,credit,299.0,87.0,5514520,108.5,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,0
362,W,4208,490.0,150.0,visa,195.0,debit,126.0,87.0,13453236,47.94,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
363,W,6489,295.0,150.0,visa,226.0,debit,184.0,87.0,10456876,30.95,140.0,115.0,0.0,0.0,82.0,92.0,0.0,0.0,78.0,0.0,88.0,0.0,424.0,119.0,0
364,W,17598,268.0,150.0,visa,166.0,debit,272.0,87.0,5784842,226.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,1.0,0
365,W,14885,240.0,150.0,visa,226.0,debit,191.0,87.0,3090154,35.94,3.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,4.0,2.0,0
366,W,5606,318.0,150.0,visa,166.0,debit,387.0,87.0,13044544,49.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0
367,W,10509,194.0,150.0,mastercard,202.0,debit,337.0,87.0,864317,59.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,4.0,0
368,W,14858,558.0,150.0,visa,226.0,debit,325.0,87.0,4156037,34.0,5.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,34.0,5.0,0
369,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,14578253,335.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,2.0,0
370,H,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,1715740,75.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
371,W,16232,396.0,150.0,mastercard,224.0,debit,315.0,87.0,1700336,117.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
372,W,1675,174.0,150.0,visa,226.0,debit,204.0,87.0,4562172,34.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
373,W,17249,543.0,150.0,mastercard,224.0,debit,441.0,87.0,1439789,226.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
374,W,15651,417.0,150.0,visa,226.0,debit,330.0,87.0,2988542,295.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,9.0,1.0,0
375,R,16076,181.0,150.0,visa,226.0,credit,315.0,87.0,1871495,250.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
376,S,15775,481.0,150.0,mastercard,102.0,credit,330.0,87.0,14915766,106.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,3.0,5.0,0.0,61.0,5.0,0
377,W,1942,555.0,150.0,visa,166.0,debit,181.0,87.0,9840803,57.94,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0
378,C,1342,514.0,150.0,mastercard,224.0,debit,NotFound,NotFound,3629346,44.78,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
379,W,2803,100.0,150.0,visa,226.0,debit,476.0,87.0,11481986,280.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
380,W,2303,197.0,150.0,visa,226.0,debit,325.0,87.0,14051415,155.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
381,W,14290,512.0,150.0,visa,226.0,debit,177.0,87.0,369372,210.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0
382,W,4293,112.0,150.0,mastercard,117.0,debit,205.0,87.0,15203305,48.94,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
383,R,15757,322.0,150.0,visa,195.0,debit,299.0,87.0,14312037,200.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0
384,W,11849,271.0,150.0,visa,226.0,debit,330.0,87.0,5449411,210.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,1.0,0
385,W,2884,490.0,150.0,visa,226.0,debit,420.0,87.0,14403500,67.94,2.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,2.0,0
386,C,3154,408.0,185.0,mastercard,224.0,debit,NotFound,NotFound,8900678,145.9,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
387,W,13597,198.0,150.0,visa,226.0,debit,191.0,87.0,13688152,35.94,3.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,18.0,3.0,0
388,H,8423,147.0,150.0,visa,226.0,debit,110.0,87.0,1991128,50.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
389,W,9166,484.0,150.0,mastercard,224.0,credit,512.0,87.0,3984950,107.94,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,7.0,3.0,0
390,W,8692,555.0,150.0,visa,226.0,debit,272.0,87.0,1193041,49.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,12.0,1.0,0
391,W,6394,225.0,150.0,mastercard,224.0,debit,337.0,87.0,410445,57.94,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
392,R,9708,562.0,150.0,visa,226.0,credit,143.0,87.0,13788411,200.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
393,W,9290,555.0,150.0,visa,226.0,debit,126.0,87.0,4850019,226.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
394,W,17598,268.0,150.0,visa,166.0,debit,204.0,87.0,14929008,31.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,13.0,1.0,0
395,W,7585,553.0,150.0,visa,226.0,credit,123.0,87.0,7568732,317.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
396,W,12157,555.0,150.0,visa,226.0,debit,251.0,87.0,10716789,77.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,1.0,0
397,W,11839,490.0,150.0,visa,226.0,debit,299.0,87.0,15179809,1826.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
398,W,3821,111.0,150.0,mastercard,219.0,credit,123.0,87.0,2756490,59.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,18.0,3.0,0
399,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,7599121,26.95,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
400,W,7808,554.0,150.0,visa,226.0,debit,325.0,87.0,10618204,1224.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
401,W,10652,321.0,150.0,visa,166.0,debit,299.0,87.0,6823003,31.95,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
402,W,6459,100.0,150.0,mastercard,224.0,credit,325.0,87.0,190950,150.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,0
403,W,12850,170.0,150.0,visa,195.0,credit,143.0,87.0,1976333,107.94,6.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,16.0,3.0,0
404,W,4211,427.0,150.0,mastercard,117.0,debit,512.0,87.0,1644133,107.94,2.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,2.0,0
405,C,9633,130.0,185.0,visa,138.0,debit,NotFound,NotFound,6714635,9.79,33.0,40.0,0.0,12.0,0.0,12.0,12.0,20.0,0.0,20.0,24.0,24.0,10.0,6.0,0
406,R,7005,111.0,150.0,visa,226.0,debit,310.0,87.0,2158980,50.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
407,W,13481,199.0,150.0,mastercard,224.0,debit,325.0,87.0,782508,39.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,7.0,1.0,0
408,W,7861,494.0,150.0,visa,226.0,credit,123.0,87.0,5508412,117.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,4.0,0
409,H,9350,111.0,150.0,visa,162.0,credit,299.0,87.0,249764,50.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
410,H,11106,100.0,150.0,visa,226.0,credit,512.0,87.0,9815800,100.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
411,W,6615,271.0,150.0,visa,226.0,debit,324.0,87.0,5531246,49.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,0
412,W,12557,478.0,150.0,visa,226.0,credit,476.0,87.0,14239310,25.95,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
413,W,9175,111.0,150.0,visa,226.0,debit,310.0,87.0,15600449,11.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
414,C,12184,440.0,185.0,visa,138.0,debit,161.0,60.0,1113255,51.16,4.0,3.0,0.0,3.0,0.0,3.0,3.0,4.0,0.0,4.0,4.0,4.0,1.0,1.0,0
415,W,7919,194.0,150.0,mastercard,202.0,debit,337.0,87.0,5619633,117.0,4.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,2.0,0.0,23.0,3.0,0
